"","sim","N","effect1v2","effect2v3","effect1v3","stdev","dlow1v2","dhigh1v2","dlow1v3","dhigh1v3","dlow2v3","dhigh2v3","mdiff1v2","mdiff1v3","mdiff2v3","m1","m2","m3","mlow1v2","mhigh1v2","mlow1v3","mhigh1v3","mlow2v3","mhigh2v3","omniP","p1v2","p2v3","p1v3","quadeP","quadeP1v2","quadeP2v3","quadeP1v3","overallBF","BF1v2","BF1v3","BF2v3","oompcc","oomchance"
"50",10,1000,-0.0555827063499729,-0.100461156026598,-0.155776849888486,11.5,-0.117596209902094,0.0064585722086968,-0.218092969979956,-0.0933836594329964,-0.162571943060967,-0.0383003337562657,-0.17,-0.496,-0.326,3.238,3.408,3.734,-0.35979458273688,0.0197945827368798,-0.693584712364445,-0.298415287635556,-0.52736964692921,-0.12463035307079,0.00000331606950583225,0.237324905389498,0.00460334471447806,0.00000294398092049701,0.0000241649933956303,0.296225051846369,0.01083245052328,0.0000158585192337143,2291.60068969693,0.165768395545857,5531.71147398751,5.31842250021643,0.370666666666667,0
"51",1,10,-0.253546276418555,-0.432901373261534,-0.489535463898379,3,-0.877297949758767,0.383598735520371,-1.13633715694037,0.180924953270896,-1.07253142539633,0.22819560669686,-0.6,-1.5,-0.9,2.4,3,3.9,-2.2928434116455,1.0928434116455,-3.69194611644877,0.691946116448766,-2.38722377691474,0.587223776914743,0.198553677095594,1,0.612614211985846,0.468053029874046,0.288853924030089,1,0.584912321703557,0.474849639967021,0.78102278872836,0.403748853182837,0.771193488661317,0.643181018679086,0.6,0.226
"52",2,10,0.241746889207614,-0.204598301841142,0.0493864798324795,3,-0.394145236487996,0.864829375185293,-0.57216454236798,0.668240571913538,-0.825882225245291,0.427623016002059,0.5,0.1,-0.4,3.2,2.7,3.1,-0.979557623916953,1.97955762391695,-1.34848733579955,1.54848733579955,-1.7985588336429,0.998558833642901,0.713308499609723,1,1,1,0.590749006311067,1,1,1,0.306827177013681,0.394334610840029,0.312096811780186,0.368502618824157,0.5,0.901
"53",3,10,-0.359618566256639,-0.453718099067637,-0.931588505112178,3,-0.991482872670126,0.290609844769243,-1.6652665199284,-0.163510546183513,-1.09586750550667,0.210725336208462,-0.7,-1.8,-1.1,2.7,3.4,4.5,-2.09244711248337,0.692447112483365,-3.18220085765458,-0.417799142345425,-2.83432049147862,0.634320491478624,0.045507761970577,0.854456581182245,0.555513764057734,0.0489848197184916,0.0219286313319703,1,0.154336828705371,0.0224995055129627,3.26392800791255,0.520029755852551,4.19594337832181,0.686460858350371,0.566666666666667,0.444
"54",4,10,-0.348742916231458,-1.08962461219964,-1.44913767461894,3,-0.979603491818316,0.299996959527137,-2.33555227354333,-0.526494642095721,-1.86531295801653,-0.278069787805846,-0.5,-2.8,-2.3,2,2.5,4.8,-1.52562213119748,0.525622131197481,-4.18220085765457,-1.41779914234542,-3.80998872943141,-0.790011270568592,0.000313041803639777,0.896156945495191,0.0219729736898018,0.00396885175280248,0.00255344340266451,0.630895832200284,0.0409711984522489,0.002345323946078,754.223981031022,0.505109950477875,32.3718201246667,7.96236253828852,0.6,0.203
"55",5,10,-0.28037408166314,-0.120160320712774,-0.5,3,-0.905822178008273,0.359773116559251,-1.14823577826631,0.172279065916678,-0.739104391475463,0.505302843499814,-0.7,-1,-0.3,2.2,2.9,3.2,-2.48600615010163,1.08600615010163,-2.43071381194133,0.430713811941329,-2.08600615010163,1.48600615010163,0.401827078994497,1,1,0.444914122099678,0.471669884103046,1,1,0.707131545827855,0.551778675358338,0.427521425158714,0.798640229552639,0.328540934323168,0.533333333333333,0.603
"56",6,10,0.0869656553478673,0.189736659610103,0.340217623729376,3,-0.536460095302281,0.705655566887348,-0.307378422489118,0.970318601285469,-0.441133956174108,0.810432461279203,0.2,0.7,0.5,3.7,3.5,3,-1.44514808313512,1.84514808313512,-0.771851542228701,2.1718515422287,-1.3851309689985,2.3851309689985,0.63024940972461,1,1,0.929946974670145,0.900484945877284,1,1,1,0.31224107402023,0.319042880333411,0.49394831377822,0.359677492180021,0.5,0.931
"57",7,10,-0.408248290463863,0.355409326655455,-0.106735210044723,3,-1.04507267063431,0.249031887977853,-0.725531303774984,0.517861201807703,-0.294239081455228,0.986880547211943,-1,-0.2,0.8,2.8,3.8,3,-2.75225940360425,0.752259403604253,-1.5404328443649,1.1404328443649,-0.810215269705971,2.41021526970597,0.338103040878705,0.686636407614796,0.870410318594132,1,0.583717456026682,1,1,1,0.536064518671179,0.596988754868105,0.324307660633147,0.514162886053556,0.5,0.778
"58",8,10,0.1090608689116,-0.18333018983851,0,3,-0.51568154776872,0.727878199133356,-0.619795032349109,0.619795032349108,-0.803795676576064,0.446979178894045,0.3,0,-0.3,4.1,3.8,4.1,-1.66777335384289,2.26777335384289,-1.43071381194133,1.43071381194133,-1.47060409952251,0.870604099522509,0.882067977701694,1,1,1,0.896595269705499,1,1,1,0.225609918188507,0.325002350329137,0.308829826977699,0.35612338524112,0.466666666666667,0.975
"59",9,10,-0.0372390768464521,-0.0397708727570744,-0.0709079188870598,3,-0.6562484746091,0.583805065920159,-0.689609388040887,0.551660276577163,-0.658743792310023,0.581374897932309,-0.1,-0.2,-0.1,2.8,2.9,3,-2.02098453170656,1.82098453170656,-2.21770667422934,1.81770667422934,-1.89869551855238,1.69869551855238,0.972506826091245,1,1,1,0.88367923758438,1,1,1,0.21719598809701,0.31068422745862,0.315592276594536,0.310945606235907,0.5,0.908
"60",10,10,-0.5,-0.639602149066831,-1.09544511501033,3,-1.14823577826631,0.172279065916678,-1.87276922215397,-0.282219006737496,-1.31008116556167,0.0594275622174937,-1,-2,-1,2.1,3.1,4.1,-2.43071381194133,0.430713811941329,-3.30605704689078,-0.693942953109216,-2.11844043522111,0.118440435221111,0.00928942025318845,0.444914122099678,0.221434538415857,0.02134388768855,0.0239865782189168,0.610446786685436,0.312040313966637,0.0215055518179843,9.3007706001892,0.798640229552639,8.15122416715579,1.31732905546115,0.7,0.005
"61",1,30,-0.2527383073109,-0.116986463366488,-0.39127705176651,3,-0.614287120439357,0.113015348993513,-0.759773281664722,-0.0165381248438594,-0.475081342150347,0.243102819824115,-0.5,-0.733333333333333,-0.233333333333333,2.6,3.1,3.33333333333333,-1.23872089421483,0.238720894214828,-1.43317291175907,-0.0334937549075961,-0.97810410483653,0.511437438169863,0.118252717613414,0.530477824659182,1,0.121873499576505,0.230427144066839,0.680004939558999,1,0.296188673875137,0.686046471882156,0.460365455655031,1.41245692873773,0.234916542269791,0.477777777777778,0.183
"62",2,30,0.0758098043578903,-0.489213107818443,-0.417597327385657,3,-0.283204585623511,0.433526702057612,-0.78779160129358,-0.0408049074334672,-0.864616664583642,-0.106301251571313,0.166666666666667,-0.9,-1.06666666666667,2.76666666666667,2.6,3.66666666666667,-0.654260872369682,0.987594205703016,-1.7047597554951,-0.0952402445048967,-1.88083103152759,-0.252502301805746,0.0204220268745797,1,0.0360701513287832,0.0889891582273381,0.0102811585383088,1,0.035730760230312,0.0185674413813765,5.00780602567549,0.210558620607557,1.82212993219248,3.85472658527845,0.477777777777778,0.184
"63",3,30,-0.45321759317041,-0.0135706323587039,-0.540774421353226,3,-0.825896383056539,-0.0734773478687907,-0.920446965275593,-0.15299187353383,-0.371309902661153,0.344401541553795,-1.16666666666667,-1.2,-0.0333333333333333,2.2,3.36666666666667,3.4,-2.12788374969515,-0.205449583638186,-2.02860310402336,-0.371396895976638,-0.950525023172817,0.88385835650615,0.0119696582166784,0.0572573549658105,1,0.0181367978077713,0.0403860383412654,0.0749311721588268,1,0.0936354270139396,12.0771762995766,2.61934364007364,6.91349286463547,0.194910201944942,0.533333333333333,0.01
"64",4,30,-0.323015867246636,-0.070894263052771,-0.498687990060529,3,-0.687665485789923,0.0469054805082573,-0.874843994193972,-0.114909702726106,-0.428586948783039,0.288012217932759,-0.766666666666667,-0.966666666666667,-0.2,2.56666666666667,3.33333333333333,3.53333333333333,-1.65293284492417,0.119599511590838,-1.69048451014234,-0.242848823190994,-1.25341707686601,0.85341707686601,0.0755599465093521,0.262116913872769,1,0.0318578110928905,0.0938633015856763,0.473912097991949,1,0.0986058576903108,1.23789691703405,0.77406218125327,4.2804280362659,0.208466337269601,0.422222222222222,0.907
"65",5,30,0.076774402915877,-0.333920677329233,-0.293493805490654,3,-0.282261675278192,0.434496575280295,-0.656733383607059,0.0745770600385084,-0.699130147255166,0.0367201933820492,0.133333333333333,-0.6,-0.733333333333333,2.56666666666667,2.43333333333333,3.16666666666667,-0.515157348588778,0.781824015255444,-1.36336766863038,0.163367668630383,-1.55338188242618,0.0867152157595181,0.110825008384938,1,0.233121282757492,0.356317550763982,0.154898981116749,1,0.293118281205313,0.274534783149594,0.802750098279456,0.21098804256483,0.614196029458632,0.846967376880909,0.444444444444444,0.613
"66",6,30,-0.681255643361557,-0.106226393578089,-0.849694044857424,3,-1.07463753046911,-0.278357624528868,-1.26316532281225,-0.425456252792786,-0.464192297470616,0.25355262038466,-1.56666666666667,-1.76666666666667,-0.2,2.03333333333333,3.6,3.8,-2.42537947629725,-0.707953857036087,-2.54304515128933,-0.990288182044001,-0.903038339494418,0.503038339494418,0.0000247698925924073,0.00247585943838358,1,0.000198914319424464,0.000137120222860185,0.00264816820225933,1,0.000211724327933941,3700.37136010109,39.2623511549753,376.395130891885,0.227284667317331,0.533333333333333,0.014
"67",7,30,0.0180440188779362,-0.437541475505221,-0.472740745154787,3,-0.339979503523137,0.375757885677068,-0.846870958587608,-0.0913040181303821,-0.809100641891802,-0.0591221990375648,0.0333333333333333,-0.866666666666667,-0.9,2.76666666666667,2.73333333333333,3.63333333333333,-0.656472596790678,0.723139263457345,-1.55122507457597,-0.18210825875736,-1.66807695246317,-0.131923047536828,0.0188036174853879,1,0.069665966101476,0.0446511977481199,0.0151011451614655,1,0.0489785133447264,0.0263181141042654,5.06235532804712,0.195294278508779,3.2224895013678,2.22713917087073,0.422222222222222,0.884
"68",8,30,0.154972781955406,-0.295773972544004,-0.165140286467772,3,-0.206376739011904,0.513693675835714,-0.52407380567242,0.196589860239663,-0.659116934663959,0.0724347084921329,0.266666666666667,-0.366666666666667,-0.633333333333333,3.23333333333333,2.96666666666667,3.6,-0.375865322149362,0.909198655482695,-1.19575317491061,0.462419841577281,-1.43289845816847,0.1662317915018,0.240915094386013,1,0.348158633279041,1,0.296324894831933,1,0.375921441304938,0.965944280227133,0.351451079741359,0.270534424744585,0.282754679008079,0.624857992586827,0.444444444444444,0.695
"69",9,30,-0.190992113505725,-0.312335583658942,-0.445753367329444,3,-0.550551724556032,0.171787424210647,-0.817893932371854,-0.0666467133326124,-0.67645723280661,0.0568998112927541,-0.4,-1.13333333333333,-0.733333333333333,2.33333333333333,2.73333333333333,3.46666666666667,-1.18203467128376,0.38203467128376,-2.08272295700478,-0.183943709661888,-1.61005433882387,0.1433876721572,0.0325865632514545,0.912459434580898,0.293427848022392,0.0628880857066372,0.0279567027140279,0.795951426748226,0.3321281159898,0.0241570437403981,3.77133483440534,0.320152069323451,2.42349935037616,0.710416707071241,0.466666666666667,0.388
"70",10,30,-0.015930627590372,-0.202101633893779,-0.210894276542217,3,-0.373656037484061,0.342068179477431,-0.571019240244335,0.152772355101257,-0.561967905707174,0.161164631886646,-0.0333333333333333,-0.533333333333333,-0.5,3.23333333333333,3.26666666666667,3.76666666666667,-0.814650400389282,0.747983733722615,-1.47764506558869,0.410978398922019,-1.42380781284122,0.423807812841224,0.392290393398062,1,0.832232071401976,0.772417393637135,0.384812133889908,1,0.83909658415577,0.60018169399798,0.235925121545236,0.19509919386952,0.356315332351335,0.339451320152009,0.477777777777778,0.299
"71",1,100,-0.233641082020316,-0.315937334869334,-0.579986833760033,3,-0.431739917780724,-0.0343938139784258,-0.790679525306469,-0.366772794242056,-0.516040629485287,-0.114313163397799,-0.54,-1.26,-0.72,2.52,3.06,3.78,-0.998599636926649,-0.081400363073351,-1.6910638127405,-0.828936187259503,-1.1721897374785,-0.267810262521497,0.000000462151200890983,0.0644562719574531,0.00629188159547753,0.000000238784403883096,0.000000258011303430706,0.0330454019823363,0.00566041487033639,0.000000118866973211307,271370.987302092,1.47199283589492,152496.292956183,11.3835200383104,0.453333333333333,0.001
"72",2,100,-0.174197668142277,-0.127627772303892,-0.32024699769847,3,-0.371253435772379,0.0237241504637525,-0.520472913479644,-0.118481384513637,-0.324107299867042,0.0694905208403898,-0.4,-0.7,-0.3,2.82,3.22,3.52,-0.855624227981237,0.0556242279812368,-1.13371268929686,-0.266287310703138,-0.76640717355667,0.16640717355667,0.00965292007635614,0.253854926732946,0.61453000459915,0.00549836503296732,0.00902324854265254,0.243697510673805,0.541569988647041,0.00672873985187246,5.0702952441843,0.474370115860398,12.8517984836326,0.24307113289535,0.403333333333333,0.417
"73",3,100,-0.188211925269254,-0.337300687662967,-0.500062318017283,3,-0.385482661947999,0.00999229606925805,-0.70691105994373,-0.29096025480585,-0.538028830538822,-0.13495909563257,-0.38,-1.11,-0.73,2.81,3.19,3.92,-0.780613532072513,0.0206135320725135,-1.55044126839903,-0.669558731600968,-1.15943238114753,-0.300567618852466,0.00000214859499371195,0.188270503679564,0.00318672266355281,0.00000742501423974866,0.00000271869694906227,0.0690721618714397,0.0114603133603438,0.00000136310170010778,33455.58952422,0.602675384867295,5859.85490135799,21.043330833829,0.45,0.002
"74",4,100,-0.10851718229599,-0.243527897664705,-0.35425826775265,3,-0.304821938610958,0.0883318632426398,-0.555512582428567,-0.151318340830444,-0.441833383241845,-0.0440280122614439,-0.24,-0.77,-0.53,2.81,3.05,3.58,-0.678835637182166,0.198835637182166,-1.20128056330595,-0.338719436694046,-0.961833475517749,-0.0981665244822508,0.00186258409096305,0.841443064854049,0.0500078537647792,0.00181851666586173,0.00110648771245237,0.96488641440593,0.0269877875932951,0.00107514138064516,26.5449078616596,0.195731954929859,35.0594983666433,1.82940158007159,0.43,0.045
"75",5,100,-0.158848905915005,-0.279719463830211,-0.370015705474983,3,-0.355691255566854,0.0387850986936479,-0.571782710246387,-0.166497112693433,-0.478861301239369,-0.079217707631283,-0.32,-0.87,-0.55,2.75,3.07,3.62,-0.719719104673842,0.0797191046738421,-1.33653931774712,-0.403460682252878,-0.940147796091501,-0.159852203908499,0.000253524588117151,0.346093523407616,0.0185838994446135,0.00106251360118777,0.000366642154371034,0.489079946519159,0.0301678930905119,0.00026923986874265,151.284677137025,0.37236196330128,57.3285864849792,4.33633057763988,0.416666666666667,0.15
"76",6,100,-0.10312150337202,-0.200488126136698,-0.316210659107161,3,-0.299383433160458,0.093657934571249,-0.516321678869161,-0.114577566709888,-0.397962897215253,-0.00202121479010519,-0.24,-0.69,-0.45,2.92,3.16,3.61,-0.701797057654177,0.221797057654177,-1.12297392328911,-0.257026076710891,-0.895361850309822,-0.00463814969017801,0.00888112429866742,0.914858094499713,0.143118279976872,0.00623854617857785,0.0275166230851352,1,0.184808999413319,0.028055841066231,3.96480351248995,0.1852645610799,11.4709847042753,0.753885292660523,0.416666666666667,0.181
"77",7,100,-0.22220698785518,-0.265438347530777,-0.513118130490591,3,-0.42007857914381,-0.0232405031674028,-0.7205584064751,-0.30337859695053,-0.464235221752537,-0.0653463356181404,-0.47,-1.03,-0.56,2.57,3.04,3.6,-0.889690657007337,-0.050309342992663,-1.42829882023073,-0.631701179769268,-0.97861377725747,-0.14138622274253,0.00000909448741430041,0.085665360805189,0.0277760446782589,0.00000430956653046666,0.0000145037835127468,0.15561678348204,0.0135888143835438,0.00000827668877602799,5150.25947840728,1.1564343119875,9793.72652057112,3.04664021667475,0.45,0.006
"78",8,100,-0.215043443820846,-0.187195454574463,-0.43324003632998,3,-0.412779100452017,-0.0162466355194306,-0.637290763648005,-0.22718398198981,-0.384449954934366,0.0109876560301744,-0.47,-0.89,-0.42,2.69,3.16,3.58,-0.903671425027287,-0.0363285749727124,-1.29761539535253,-0.482384604647466,-0.865187689819037,0.0251876898190369,0.000293526095856429,0.10186714303217,0.192494288990122,0.000106265416547793,0.000313894669651333,0.169940441349829,0.0913652677260261,0.000182997779787606,128.346259775831,0.999778199426476,482.730998111189,0.591956376981758,0.41,0.28
"79",9,100,-0.119667719662637,-0.219888405410864,-0.330588091764599,3,-0.3160700774829,0.0773341260478504,-0.531115316835905,-0.128476308303917,-0.41771545621104,-0.0209773656898834,-0.23,-0.64,-0.41,2.76,2.99,3.4,-0.611364247728175,0.151364247728175,-1.02413327057151,-0.255866729428487,-0.779973554826751,-0.0400264451732484,0.00364905831570293,0.702870877023658,0.0906437364895384,0.00395888410635096,0.00936424753054225,1,0.0926146244144723,0.00937116688366359,7.70577589253364,0.221182435272783,17.2883093056384,1.10269037026565,0.43,0.036
"80",10,100,-0.214584509291577,-0.229756448006721,-0.434387981251611,3,-0.412311626500241,-0.0157984071928241,-0.638483481569625,-0.228282714891433,-0.427776664614887,-0.0306059438290738,-0.4,-0.86,-0.46,2.55,2.95,3.41,-0.769871424202437,-0.0301285757975631,-1.25283466670684,-0.467165333293164,-0.85726406185695,-0.0627359381430503,0.0000919143405050074,0.1029903212826,0.0710742858023194,0.000101706883849225,0.0000174202555835465,0.0530875785479599,0.0490020715969624,0.00000879521806360611,482.683991247337,0.990644855190123,502.873333357821,1.35448524574715,0.426666666666667,0.042
"81",1,500,-0.23379282786617,-0.195497010903197,-0.425682302933443,3,-0.322522385565177,-0.144834982440704,-0.517028550468333,-0.333943266295777,-0.283887870236651,-0.106913801390626,-0.504,-0.92,-0.416,2.624,3.128,3.544,-0.693416187992743,-0.314583812007257,-1.10989781673968,-0.730102183260319,-0.602969578452665,-0.229030421547335,0.0000000000000000000786643908774709,0.000000758204020470807,0.0000450838359474898,0.000000000000000000225605788918139,0.000000000000000000162443091115464,0.000000195335138827441,0.000182566147887881,0.0000000000000000000576522422459004,1029501538736050560,27941.4392051839,48237522586141008,562.461597704761,0.424,0
"82",2,500,-0.212026257801442,-0.21714140568771,-0.454703698079138,3,-0.300555625342068,-0.123288929037251,-0.546574175885084,-0.362418244574078,-0.30571600401379,-0.128354045759761,-0.466,-0.968,-0.502,2.602,3.068,3.57,-0.659114110570736,-0.272885889429264,-1.15505297108358,-0.780947028916418,-0.705132218637583,-0.298867781362417,0.0000000000000000000149080200176291,0.00000833402914801652,0.0000048291673748406,0.00000000000000000000101676444018094,0.0000000000000000000873938999668986,0.00000390746168388272,0.00000853748138585827,0.0000000000000000000226656101525495,12628598042212216832,2807.23531833581,9882765028510099456,4729.85207121954,0.421333333333333,0
"83",3,500,-0.119113456919898,-0.218260634872216,-0.350406678153491,3,-0.207017268120896,-0.0310911222870326,-0.440547498448239,-0.259934119006227,-0.306845278924094,-0.129462180852869,-0.268,-0.764,-0.496,2.77,3.038,3.534,-0.465693187976799,-0.0703068120232014,-0.95557495131522,-0.57242504868478,-0.695675142078948,-0.296324857921052,0.000000000000204518848958351,0.0239526836231099,0.00000427944202009696,0.0000000000000852058989142975,0.00000000000423177710945597,0.0507484732116776,0.00000530457036294934,0.0000000000035637729099607,212326817892.478,1.66735354712554,160383530689.99,5309.80246604589,0.404666666666667,0
"84",4,500,-0.141120541179931,-0.210041015023817,-0.333157149617624,3,-0.229138743865756,-0.0529622952464247,-0.423053789136439,-0.242943433563433,-0.298553129101082,-0.12132280677694,-0.294,-0.764,-0.47,2.68,2.974,3.444,-0.477052151166483,-0.110947848833517,-0.965493926769482,-0.562506073230518,-0.66661266475186,-0.27338733524814,0.000000000000138766764766737,0.00509606843894068,0.0000102695385949448,0.00000000000124566581406296,0.000000000000585789289619639,0.00288089237958301,0.0000613972590731226,0.000000000000216512861454518,332603583264.39,6.75889119626855,11616625344.5959,2299.7200354878,0.404,0
"85",5,500,-0.184782180912626,-0.247523307378759,-0.454779329321815,3,-0.273089516122492,-0.0962926922495588,-0.546651215714184,-0.362492410428535,-0.336389503305194,-0.15841615165017,-0.408,-0.956,-0.548,2.684,3.092,3.64,-0.602007185022756,-0.213992814977243,-1.1407034107278,-0.771296589272199,-0.742528034563379,-0.353471965436621,0.00000000000000000000702433931815893,0.000126591313128229,0.000000151246257420189,0.00000000000000000000100224852404057,0.000000000000000000578798831157199,0.000409594245440918,0.000000159304685724227,0.000000000000000000233147851201096,16027266876798042112,211.626202766303,10023868024886401024,132031.951647791,0.425333333333333,0
"86",6,500,-0.152274243578477,-0.246514434197401,-0.38849028925438,3,-0.240358460555031,-0.0640391469324777,-0.47921278709895,-0.297404549482249,-0.335370318698985,-0.157418516965769,-0.336,-0.882,-0.546,2.686,3.022,3.568,-0.529878908622438,-0.142121091377562,-1.08148312236847,-0.68251687763153,-0.740611288828527,-0.351388711171473,0.0000000000000000230041996362899,0.00214524363070827,0.000000170707694482871,0.000000000000000160445624985171,0.0000000000000000779178061352934,0.00116512098201488,0.00000086467799345434,0.0000000000000000326340941001038,3992664498236889,14.9858172786779,75593515331372.4,117478.987293409,0.42,0
"87",7,500,-0.0844103546257298,-0.264378052666889,-0.356867525425186,3,-0.172176700245044,0.00344026417368031,-0.447102914774669,-0.266294967761847,-0.353422867953712,-0.175076887426354,-0.184,-0.748,-0.564,2.78,2.964,3.528,-0.375531335960387,0.00753133596038708,-0.932167209715349,-0.563832790284651,-0.751443957262449,-0.376556042737551,0.000000000000010242379081403,0.17903042446372,0.000000018851665696249,0.0000000000000303925822775713,0.000000000000831193952769055,0.326117544004348,0.0000000838264439718675,0.00000000000345433351797715,3428333162786.28,0.293541070315152,440338387486.198,988355.40829518,0.414666666666667,0
"88",8,500,-0.225113719050915,-0.206780037255172,-0.43023109575913,3,-0.313761038042477,-0.13624618675532,-0.521657354850077,-0.338408518957484,-0.295264176404983,-0.118092875534659,-0.494,-0.986,-0.492,2.622,3.116,3.608,-0.686815847573947,-0.301184152426053,-1.18736911346857,-0.784630886531435,-0.701061582414521,-0.282938417585478,0.0000000000000000000560568830201592,0.0000020188086204357,0.0000144201777465317,0.0000000000000000000982595643625982,0.00000000000000000209517546924815,0.0000290717465443732,0.00000661761301992117,0.000000000000000000569288970419684,4049787921955044864,10908.1593889385,109349383225408800,1663.56461183675,0.423333333333333,0
"89",9,500,-0.153070792919162,-0.26345853021058,-0.410045219616537,3,-0.241159930800221,-0.0648300034267964,-0.501122582151639,-0.318587340793299,-0.35249329229072,-0.174168252951938,-0.32,-0.914,-0.594,2.71,3.03,3.624,-0.50368571631393,-0.13631428368607,-1.10985388121292,-0.718146118787078,-0.792103395812955,-0.395896604187045,0.000000000000000000245523028770593,0.00201251744252022,0.000000021181024894612,0.00000000000000000375299635293421,0.000000000000000000100409202481017,0.000657875528136019,0.0000000302535466041551,0.0000000000000000000503084122474903,441518647968072000,15.8978452680173,3032220229552044,882918.541732385,0.42,0
"90",10,500,-0.186994154393878,-0.232269151003413,-0.405823316897857,3,-0.275318328045088,-0.0984857174895767,-0.496829727487845,-0.3144397411757,-0.320984043433512,-0.143327389057009,-0.402,-0.93,-0.528,2.662,3.064,3.592,-0.590892955818002,-0.213107044181997,-1.13135559058445,-0.72864440941555,-0.72773773918035,-0.32826226081965,0.000000000000000000851158318060754,0.000102703054133888,0.000000902450822915269,0.0000000000000000079188867203209,0.0000000000000000342949056777967,0.0000388401860949775,0.0000235864537021722,0.0000000000000000095050577023335,274307781761023712,257.859175254243,1454816584151508,23633.5361131881,0.416666666666667,0
"91",1,1000,-0.223659947143179,-0.136520088697619,-0.365111065211613,3,-0.286355681093992,-0.160854875612357,-0.429038368954215,-0.301011874719821,-0.19875406650603,-0.0742183892554057,-0.488,-0.792,-0.304,2.667,3.155,3.459,-0.623396109048246,-0.352603890951754,-0.926609207200274,-0.657390792799726,-0.442182040570187,-0.165817959429813,0.000000000000000000000000000120193603192815,0.00000000000855840794994827,0.0000521402801236924,0.000000000000000000000000000147419785252877,0.000000000000000000000000010128330934967,0.0000000000192303816349785,0.000144242293936455,0.00000000000000000000000000798790179118625,530720903343755039588044426,1319724816.83569,44551550428527091488080604,354.608914587307,0.403333333333333,0
"92",2,1000,-0.168568955756927,-0.21428445432456,-0.388308621214253,3,-0.230945909919581,-0.106108764056332,-0.452493035124851,-0.323942803629283,-0.276919462146901,-0.151544493054609,-0.365,-0.862,-0.497,2.664,3.029,3.526,-0.499366142078148,-0.230633857921852,-0.999754188551955,-0.724245811448045,-0.640926347159019,-0.353073652840981,0.000000000000000000000000000000042695681083259,0.000000363028800111002,0.0000000000631216430283748,0.0000000000000000000000000000000664797992445442,0.00000000000000000000000000000788993436804796,0.00000205385232500192,0.0000000000587758393500231,0.00000000000000000000000000000268754051545378,6941901560339833653660646024288,41510.1746326351,91881038333007680658844248268,187119710.811499,0.410666666666667,0
"93",3,1000,-0.251330733294325,-0.183646335900682,-0.41765272321007,3,-0.31422105635279,-0.188318287050867,-0.482183951356643,-0.352928387604118,-0.246101394041339,-0.121100819599653,-0.512,-0.935,-0.423,2.651,3.163,3.586,-0.638415097079731,-0.385584902920269,-1.07392195082314,-0.796078049176865,-0.5659330560704,-0.2800669439296,0.0000000000000000000000000000000000000162279758461788,0.0000000000000153122174713713,0.0000000255602857586166,0.00000000000000000000000000000000000239346989589601,0.00000000000000000000000000000000000417017014613068,0.00000000000310786688652171,0.0000000188783311287769,0.00000000000000000000000000000000000104608978026642,6772504130538670656000640486846268462,651720157678.021,2339023044187075808484800480486486,541177.193734818,0.427333333333333,0
"94",4,1000,-0.192783374259615,-0.205532102286865,-0.404374819749744,3,-0.255289125177807,-0.130182816505366,-0.468746153133436,-0.339815627593847,-0.268112809045594,-0.142850557277477,-0.42,-0.879,-0.459,2.673,3.093,3.552,-0.555193027249293,-0.284806972750707,-1.01388987448022,-0.744110125519777,-0.597582247700462,-0.320417752299538,0.000000000000000000000000000000000311484824981781,0.00000000464486838756867,0.00000000038101984567049,0.000000000000000000000000000000000261882764086929,0.00000000000000000000000000000129223825145696,0.0000000367275388020551,0.00000000188709167257457,0.000000000000000000000000000000276672993713491,879781476419566214982046846604028,2835102.25484093,22224044084618892290668464448426,32367021.5075885,0.424333333333333,0
"95",5,1000,-0.18705804006586,-0.215479949371273,-0.401417554111115,3,-0.249531730248847,-0.124492265494479,-0.465753941294146,-0.336894487811343,-0.278122553453082,-0.152731831406856,-0.407,-0.909,-0.502,2.662,3.069,3.571,-0.542018291901578,-0.271981708098422,-1.04952128181878,-0.768478718181216,-0.64656775344063,-0.35743224655937,0.000000000000000000000000000000000107449376724391,0.000000013637784977221,0.0000000000491276763949962,0.000000000000000000000000000000000734400061152001,0.000000000000000000000000000000393686759322172,0.0000000661910128296147,0.000000000519804824970931,0.0000000000000000000000000000000889363667897953,1968137059737992971688622084000602,995604.852273113,7994873785513847453804466640208,239033014.142142,0.412,0
"96",6,1000,-0.171845225213772,-0.251084016770534,-0.424642025308198,3,-0.23423856279179,-0.109367076506964,-0.48925937543622,-0.35982883662727,-0.313972503852046,-0.188073519444155,-0.376,-0.926,-0.55,2.67,3.046,3.596,-0.511776608120669,-0.240223391879331,-1.0613201884869,-0.790679811513103,-0.685930902898117,-0.414069097101883,0.0000000000000000000000000000000000000190084558581811,0.000000207470805771995,0.0000000000000162459001743065,0.000000000000000000000000000000000000193811971508654,0.00000000000000000000000000000000000608160934589366,0.0000001894722268301,0.000000000000262281381468884,0.0000000000000000000000000000000000022659053356242,25400536193967854044266060006200284280,71258.6176297767,28311802785269663906682622264488620,614913112304.738,0.415333333333333,0
